run_id,timestamp,source,chord_length_mm,leading_edge_angle_deg,leading_edge_thickness_level,trailing_edge_angle_deg,trailing_edge_thickness_mm,te_upr_angle_deg,te_lwr_angle_deg,alpha_deg,velocidad_kmh,reynolds,CL,CD,CM,LD,status,error_detail
0030_20260711_194111,2026-07-11T19:41:11,sobol,256.392432,6.595169,0.820212,164.945444,1.4764,6.580219,-6.955635,-8,290,1397842,-1.4043,0.02305,0.1372,-60.924078091106296,ok,
0030_20260711_194111,2026-07-11T19:41:11,sobol,256.392432,6.595169,0.820212,164.945444,1.4764,6.580219,-6.955635,-10,290,1397842,-1.5675,0.02496,0.1238,-62.80048076923077,ok,
0030_20260711_194111,2026-07-11T19:41:11,sobol,256.392432,6.595169,0.820212,164.945444,1.4764,6.580219,-6.955635,-12,290,1397842,-1.7084,0.02916,0.1078,-58.58710562414266,ok,
0030_20260711_194111,2026-07-11T19:41:11,sobol,256.392432,6.595169,0.820212,164.945444,1.4764,6.580219,-6.955635,-14,290,1397842,-1.8235,0.03454,0.0904,-52.793862188766646,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,0,110,496163,-0.6382,0.02072,0.1848,-30.801158301158303,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-2,110,496163,,,,,error_xfoil_no_converge,TE-real no converge a-2 v110
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-4,110,496163,-1.1017,0.03747,0.1796,-29.40218841740058,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-6,110,496163,-1.2621,0.05058,0.1672,-24.952550415183868,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-8,110,496163,-1.3203,0.07169,0.1418,-18.416794532012833,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-10,110,496163,-1.0933,0.11851,0.1207,-9.225381824318623,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,0,180,811902,-0.6538,0.01794,0.1886,-36.44370122630992,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-2,180,811902,-0.8898,0.02036,0.188,-43.70333988212181,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-4,180,811902,-1.1232,0.0305,0.1861,-36.82622950819672,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-6,180,811902,,,,,error_xfoil_no_converge,TE-real no converge a-6 v180
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-8,180,811902,-1.3499,0.067,0.146,-20.14776119402985,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-10,180,811902,,,,,error_xfoil_no_converge,TE-real no converge a-10 v180
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-12,180,811902,,,,,error_xfoil_no_converge,TE-real no converge a-12 v180
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,0,290,1308065,-0.6735,0.01527,0.193,-44.10609037328094,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-2,290,1308065,-0.8949,0.01681,0.1895,-53.23616894705533,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-4,290,1308065,-1.1198,0.02025,0.1866,-55.29876543209876,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-6,290,1308065,-1.3367,0.02328,0.1829,-57.41838487972509,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-8,290,1308065,-1.5232,0.0288,0.1734,-52.88888888888889,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-10,290,1308065,-1.6706,0.03766,0.1577,-44.36006372809347,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-12,290,1308065,-1.7818,0.04315,0.1367,-41.29316338354577,ok,
0031_20260711_194150,2026-07-11T19:41:50,sobol,239.92542,3.122529,0.38204,158.414181,1.811422,8.111511,-0.789002,-14,290,1308065,-0.8317,0.18097,0.1303,-4.595789357352047,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,0,110,677360,-0.4919,0.02032,0.1394,-24.20767716535433,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-2,110,677360,-0.6962,0.01932,0.1329,-36.0351966873706,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-4,110,677360,-0.9117,0.02144,0.1285,-42.52332089552238,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-6,110,677360,-1.1318,0.0247,0.1252,-45.821862348178136,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-8,110,677360,-1.338,0.03123,0.1202,-42.84341978866475,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-10,110,677360,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,0,180,1108407,-0.5164,0.01609,0.1446,-32.09446861404599,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-2,180,1108407,-0.7202,0.01639,0.1377,-43.94142769981696,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-4,180,1108407,-0.9212,0.01805,0.1302,-51.03601108033241,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-6,180,1108407,-1.1248,0.0203,0.1236,-55.40886699507389,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-8,180,1108407,-1.3306,0.02436,0.1182,-54.62233169129721,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-10,180,1108407,-1.5067,0.02743,0.1081,-54.92890995260663,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-12,180,1108407,-1.6407,0.03207,0.0914,-51.1599625818522,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,0,290,1785766,-0.5335,0.01368,0.1483,-38.998538011695906,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-2,290,1785766,-0.7473,0.01387,0.1432,-53.87887527036769,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-4,290,1785766,-0.9451,0.01557,0.1348,-60.70006422607579,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-6,290,1785766,-1.1374,0.0172,0.1256,-66.12790697674419,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-8,290,1785766,-1.3103,0.01944,0.1132,-67.4022633744856,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-10,290,1785766,-1.4873,0.02225,0.1035,-66.84494382022473,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-12,290,1785766,-1.6335,0.02613,0.089,-62.51435132032147,ok,
0032_20260711_194233,2026-07-11T19:42:33,sobol,327.545476,8.898641,0.640424,162.662831,2.750668,13.351388,-3.412482,-14,290,1785766,-1.7562,0.03137,0.0732,-55.98342365317182,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,0,110,684967,-0.2924,0.01848,0.0785,-15.822510822510822,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-2,110,684967,-0.5105,0.01883,0.0735,-27.110993096123206,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-4,110,684967,-0.7297,0.02025,0.0694,-36.03456790123457,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-6,110,684967,-0.9451,0.02341,0.0646,-40.37163605296882,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-8,110,684967,-1.1511,0.02762,0.0592,-41.67632150615496,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-10,110,684967,-1.3053,0.03448,0.0476,-37.856728538283065,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,0,180,1120855,-0.3022,0.0152,0.0804,-19.88157894736842,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-2,180,1120855,-0.523,0.01557,0.0759,-33.59023763648041,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-4,180,1120855,-0.7379,0.01733,0.0708,-42.579342181188686,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-6,180,1120855,-0.9531,0.01896,0.0657,-50.268987341772146,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-8,180,1120855,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-10,180,1120855,-1.3476,0.02419,0.052,-55.70897064902852,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-12,180,1120855,-1.5094,0.02873,0.0407,-52.53741733379743,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,0,290,1805822,-0.3118,0.01281,0.0824,-24.340359094457458,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-2,290,1805822,-0.5363,0.01335,0.0783,-40.172284644194754,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-4,290,1805822,-0.7572,0.01391,0.0739,-54.43565780014378,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-6,290,1805822,-0.9673,0.016,0.0679,-60.456250000000004,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-8,290,1805822,-1.1751,0.01755,0.0615,-66.95726495726495,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-10,290,1805822,-1.366,0.01825,0.0534,-74.84931506849315,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-12,290,1805822,-1.5259,0.0221,0.0409,-69.04524886877827,ok,
0033_20260711_194313,2026-07-11T19:43:13,sobol,331.224124,5.429087,0.899213,166.977938,1.604578,14.245354,-1.852899,-14,290,1805822,-1.6609,0.026,0.0268,-63.88076923076923,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,0,110,503563,-0.5683,0.02188,0.1613,-25.973491773308957,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-2,110,503563,-0.7954,0.02244,0.1594,-35.445632798573975,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-4,110,503563,-1.0284,0.02669,0.1578,-38.531285125515176,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-6,110,503563,-1.2287,0.04163,0.1492,-29.514773000240208,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-8,110,503563,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-10,110,503563,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,0,180,824012,-0.5892,0.01809,0.1662,-32.57048092868988,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-2,180,824012,-0.8069,0.01903,0.1618,-42.40147136100894,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-4,180,824012,-1.0345,0.02241,0.1599,-46.16242748772869,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-6,180,824012,-1.2503,0.02653,0.1553,-47.127779871843195,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-8,180,824012,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-10,180,824012,,,,,error_xfoil_no_converge,TE-real no converge a-10 v180
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-12,180,824012,,,,,error_xfoil_no_converge,TE-real no converge a-12 v180
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,0,290,1327575,-0.6089,0.01533,0.1705,-39.71950424005219,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-2,290,1327575,-0.826,0.01627,0.1659,-50.768285187461586,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-4,290,1327575,-1.041,0.01889,0.1613,-55.10852302805717,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-6,290,1327575,-1.2516,0.02114,0.1555,-59.205298013245034,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-8,290,1327575,-1.4521,0.02314,0.149,-62.75280898876404,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-10,290,1327575,-1.633,0.02852,0.1389,-57.25806451612903,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-12,290,1327575,-1.7705,0.0342,0.1219,-51.76900584795322,ok,
0034_20260711_194351,2026-07-11T19:43:51,sobol,243.503947,6.803148,0.528329,161.945337,3.669362,9.639041,-2.226499,-14,290,1327575,-1.847,0.04005,0.0965,-46.11735330836454,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,0,110,537363,-0.4516,0.01933,0.1188,-23.362648732540094,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-2,110,537363,-0.6873,0.02135,0.1167,-32.19203747072599,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-4,110,537363,-0.9192,0.02532,0.1143,-36.30331753554503,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-6,110,537363,-1.1286,0.03539,0.1102,-31.89036450974852,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-8,110,537363,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-10,110,537363,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,0,180,879322,-0.4609,0.01677,0.1207,-27.48360166964818,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-2,180,879322,-0.6975,0.01754,0.119,-39.76624857468643,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-4,180,879322,-0.9283,0.02088,0.1163,-44.4588122605364,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-6,180,879322,-1.1501,0.02464,0.1121,-46.67613636363636,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-8,180,879322,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-10,180,879322,-1.5102,0.03971,0.0951,-38.03072273986401,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-12,180,879322,-1.6532,0.04603,0.0825,-35.91570714751249,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,0,290,1416685,-0.4702,0.0144,0.1227,-32.65277777777778,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-2,290,1416685,-0.708,0.01491,0.121,-47.48490945674044,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-4,290,1416685,-0.9385,0.01687,0.118,-55.631298162418496,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-6,290,1416685,-1.163,0.01932,0.1139,-60.196687370600415,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-8,290,1416685,-1.3841,0.02124,0.1105,-65.16478342749531,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-10,290,1416685,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-12,290,1416685,-1.7521,0.03047,0.0917,-57.50246143747949,ok,
0035_20260711_194430,2026-07-11T19:44:30,sobol,259.848601,3.330481,0.66611,164.695311,2.667897,5.666798,3.471382,-14,290,1416685,-1.8854,0.03543,0.076,-53.21478972622071,ok,
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,0,110,770269,,,,,error_xfoil_no_converge,TE-real no converge a0 v110
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,-2,110,770269,-0.8126,0.02056,0.1718,-39.523346303501945,ok,
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,-4,110,770269,-1.0575,0.02317,0.1743,-45.640914976262415,ok,
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,-6,110,770269,-1.353,0.03223,0.187,-41.979522184300336,ok,
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,-8,110,770269,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,-10,110,770269,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,0,180,1260440,-0.6459,0.01672,0.1848,-38.63038277511962,ok,
0036_20260711_194510,2026-07-11T19:45:10,sobol,372.472888,9.120505,0.311046,159.72589,2.1022,10.448893,-7.40503,-2,180,1260440,-0.8373,0.018,0.1767,-46.51666666666667,ok,
